rid,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q1,Q2,Q3,Q4,Q64
fc0d2f60-ae42-48ee-bedd-8237b260448d,29,1.0,United States of America,Ohio,United States of America,Ohio,Back-end Developer,Sometimes,0,100-500,1.0,,fc0d2f60-ae42-48ee-bedd-8237b260448d
006a30b8-61f3-441a-ad6c-7a6d9cd05e9e,33,1.0,United States of America,Texas,United States of America,Texas,Back-end Developer,Sometimes,0,26-100,1.0,,006a30b8-61f3-441a-ad6c-7a6d9cd05e9e
b37cc04d-48cc-41de-872c-91b2b7554ecb,43,0.0,United States of America,Maryland,United States of America,Maryland,Executive Leadership,Always,0,More than 1000,1.0,,b37cc04d-48cc-41de-872c-91b2b7554ecb
57d751fe-939b-46f7-97f4-08f5838b56d7,28,1.0,Australia,,Australia,,Dev Evangelist/Advocate/Front-end Developer/Back-end Developer/DevOps/SysAdmin,Always,0,100-500,1.0,,57d751fe-939b-46f7-97f4-08f5838b56d7
e802a411-274c-4f1f-91b9-fae313cabe32,42,0.5,United Kingdom,,United States of America,California,DevOps/SysAdmin/Back-end Developer/Front-end Developer,Always,1,,,,e802a411-274c-4f1f-91b9-fae313cabe32
c548a44d-b74d-4b09-9933-ecaa60cbdf28,38,1.0,United States of America,California,United States of America,Texas,Dev Evangelist/Advocate,Always,0,100-500,1.0,,c548a44d-b74d-4b09-9933-ecaa60cbdf28
1371554b-cfbd-4bfd-a501-95b8072df918,30,1.0,United States of America,Wisconsin,United States of America,Wisconsin,DevOps/SysAdmin/Support/One-person shop,Sometimes,0,6-25,0.0,1.0,1371554b-cfbd-4bfd-a501-95b8072df918
1413a5bd-a670-4755-a937-0a2f6b8260a6,51,0.0,United States of America,North Dakota,United States of America,North Dakota,One-person shop,Sometimes,1,,,,1413a5bd-a670-4755-a937-0a2f6b8260a6
97b2afb7-9f1a-4a50-b1ab-0e91e167bf0c,48,0.0,United States of America,Kansas,United States of America,Kansas,Executive Leadership,Never,0,26-100,1.0,,97b2afb7-9f1a-4a50-b1ab-0e91e167bf0c
32d7466b-5557-4055-adea-a15ed6f18416,39,1.0,New Zealand,,New Zealand,,One-person shop,Always,1,,,,32d7466b-5557-4055-adea-a15ed6f18416
e77353eb-9aca-4aeb-a7f1-7d46baa5c6d1,28,1.0,Australia,,Australia,,Designer/Support/Supervisor/Team Lead,Sometimes,0,6-25,1.0,,e77353eb-9aca-4aeb-a7f1-7d46baa5c6d1
18895506-645e-494b-ad2d-33eae388c133,37,1.0,United States of America,Colorado,United States of America,Colorado,Front-end Developer/Designer,Always,0,100-500,1.0,,18895506-645e-494b-ad2d-33eae388c133
7f213049-4aaf-4b0d-b779-0402d4287c82,33,1.0,United States of America,Oklahoma,United States of America,Oklahoma,Back-end Developer,Sometimes,0,More than 1000,1.0,,7f213049-4aaf-4b0d-b779-0402d4287c82
a6ef0138-8e41-4ea8-b096-48377933b837,21,1.0,Australia,,Australia,,Front-end Developer,Never,0,6-25,1.0,,a6ef0138-8e41-4ea8-b096-48377933b837
569a3866-9f8f-4898-87bc-b71f2a0f5ae7,25,1.0,United States of America,California,United States of America,California,Other/Supervisor/Team Lead/Dev Evangelist/Advocate/DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer/Designer/One-person shop,Sometimes,0,26-100,0.0,1.0,569a3866-9f8f-4898-87bc-b71f2a0f5ae7
fcc7fd7f-323a-4d7c-9837-9a6398604731,15,1.0,Canada,,Canada,,Other,Sometimes,1,,,,fcc7fd7f-323a-4d7c-9837-9a6398604731
ecf084be-db54-4a55-9a2d-3c8f69de1ab3,40,1.0,United States of America,Oklahoma,United States of America,Oklahoma,Back-end Developer,Always,0,100-500,1.0,,ecf084be-db54-4a55-9a2d-3c8f69de1ab3
28797e05-b410-436a-b813-612f67076c65,30,0.0,Canada,,Canada,,Front-end Developer,Sometimes,0,100-500,0.0,1.0,28797e05-b410-436a-b813-612f67076c65
654e12ee-1b2f-4f65-a802-6fd8f856fadf,27,1.0,Romania,,Romania,,Support,Always,1,,,,654e12ee-1b2f-4f65-a802-6fd8f856fadf
975321de-2614-400b-a17a-f82178975abd,25,1.0,India,,India,,Back-end Developer/Front-end Developer,Never,0,1-5,1.0,,975321de-2614-400b-a17a-f82178975abd
8f414cf0-9ddf-4714-8fb5-3596dcf8d31e,38,1.0,Germany,,Germany,,Back-end Developer/DevOps/SysAdmin/Supervisor/Team Lead,Sometimes,0,More than 1000,1.0,,8f414cf0-9ddf-4714-8fb5-3596dcf8d31e
9a25b851-d144-48dc-b22f-2bbfbd8d03c1,24,1.0,United Kingdom,,United Kingdom,,Support/Designer,Never,0,100-500,0.0,1.0,9a25b851-d144-48dc-b22f-2bbfbd8d03c1
78c65e3f-f36f-437b-98e8-527be33a53f1,23,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Never,0,6-25,1.0,,78c65e3f-f36f-437b-98e8-527be33a53f1
794c8608-4615-4269-be02-9893ddd6ff90,39,0.0,United Kingdom,,United Kingdom,,One-person shop/Other,Always,1,,,,794c8608-4615-4269-be02-9893ddd6ff90
f221f5db-b83e-485c-ad91-18eab8f72644,26,1.0,United States of America,Colorado,United States of America,Colorado,Other/Supervisor/Team Lead/Back-end Developer/Front-end Developer,Sometimes,0,6-25,1.0,,f221f5db-b83e-485c-ad91-18eab8f72644
11bbd53a-abc7-47a0-9f86-bb40074dfad9,43,1.0,United Kingdom,,United Kingdom,,Support,Never,0,More than 1000,0.0,1.0,11bbd53a-abc7-47a0-9f86-bb40074dfad9
e088fab3-1554-4e7f-a7f6-42d2de151ea0,30,1.0,New Zealand,,New Zealand,,Executive Leadership/Supervisor/Team Lead/Front-end Developer/Back-end Developer,Always,0,6-25,1.0,,e088fab3-1554-4e7f-a7f6-42d2de151ea0
c65995b1-9655-4885-827c-c6efa7dab6ee,35,1.0,Other,,Germany,,Designer/Front-end Developer/Back-end Developer/Executive Leadership/Other,Always,1,,,,c65995b1-9655-4885-827c-c6efa7dab6ee
6d176e10-bbb0-46df-b321-8c2868a1d2a2,40,1.0,United Kingdom,,United Kingdom,,Designer/Front-end Developer/Back-end Developer/Supervisor/Team Lead/Executive Leadership,Sometimes,0,26-100,0.0,1.0,6d176e10-bbb0-46df-b321-8c2868a1d2a2
01538cd7-f1d4-4cd0-bab1-702509c23064,33,0.0,United Kingdom,,United Kingdom,,Supervisor/Team Lead/DevOps/SysAdmin/Support/Front-end Developer/Designer/One-person shop,Never,0,26-100,0.0,1.0,01538cd7-f1d4-4cd0-bab1-702509c23064
f387a29b-0899-46b9-a378-2dba58cf1d2a,35,1.0,Brunei,,Brunei,,One-person shop,Sometimes,1,,,,f387a29b-0899-46b9-a378-2dba58cf1d2a
666918b2-d09c-49df-87bf-ea3238fe1fda,22,1.0,United Kingdom,,United Kingdom,,Front-end Developer/Back-end Developer/DevOps/SysAdmin/Dev Evangelist/Advocate,Never,0,6-25,1.0,,666918b2-d09c-49df-87bf-ea3238fe1fda
fe59dc22-1a2c-46cf-854c-7bd44bc03355,28,1.0,United States of America,Ohio,United States of America,Ohio,Back-end Developer,Always,0,100-500,1.0,,fe59dc22-1a2c-46cf-854c-7bd44bc03355
56d441d1-eac1-42ac-bef5-ef2cbbbcbce7,39,1.0,United States of America,California,United States of America,California,Support,Sometimes,0,More than 1000,1.0,,56d441d1-eac1-42ac-bef5-ef2cbbbcbce7
a4d37f4a-bb61-4d29-abcd-5469a3108bd7,33,1.0,United States of America,Indiana,United States of America,Indiana,Support,Always,0,100-500,1.0,,a4d37f4a-bb61-4d29-abcd-5469a3108bd7
5021cbc5-3b91-46a2-be96-a2b575114f29,25,0.0,United Kingdom,,United Kingdom,,DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer,Always,1,,,,5021cbc5-3b91-46a2-be96-a2b575114f29
eba7b3cd-6e0b-4214-b690-3865f87688a1,37,1.0,United States of America,Minnesota,United States of America,Minnesota,Executive Leadership/Supervisor/Team Lead/Back-end Developer/DevOps/SysAdmin,Sometimes,0,6-25,1.0,,eba7b3cd-6e0b-4214-b690-3865f87688a1
d0a0b4b2-6184-44a8-8a25-1d5637fdf3c5,41,0.0,France,,France,,Front-end Developer,Never,0,500-1000,1.0,,d0a0b4b2-6184-44a8-8a25-1d5637fdf3c5
d2f44e3c-a6ad-44a4-b65e-08b572818841,30,0.0,United States of America,Kansas,United States of America,Kansas,Back-end Developer,Sometimes,0,More than 1000,1.0,,d2f44e3c-a6ad-44a4-b65e-08b572818841
3a8ebe05-be6d-4381-989e-d94813eea22d,42,1.0,United States of America,Texas,United States of America,Texas,Supervisor/Team Lead,Sometimes,0,More than 1000,1.0,,3a8ebe05-be6d-4381-989e-d94813eea22d
7a6cbb77-2251-4c9e-ba6e-25d7765cbb5d,52,1.0,United States of America,Minnesota,United States of America,Minnesota,Support/Front-end Developer/Back-end Developer,Sometimes,0,6-25,1.0,,7a6cbb77-2251-4c9e-ba6e-25d7765cbb5d
5d49df27-2211-42c7-b506-157b758ba90e,30,1.0,Romania,,United States of America,California,Back-end Developer,Always,0,26-100,1.0,,5d49df27-2211-42c7-b506-157b758ba90e
fd220484-3d29-4297-a983-953f0d5ba96a,35,1.0,United States of America,Texas,United States of America,Texas,Front-end Developer/Designer,Sometimes,0,500-1000,1.0,,fd220484-3d29-4297-a983-953f0d5ba96a
a2f141af-847f-4290-bf22-6aef1b4532f8,24,1.0,United States of America,Texas,United States of America,Texas,Other,Sometimes,0,26-100,1.0,,a2f141af-847f-4290-bf22-6aef1b4532f8
b0820a4d-4746-464c-b892-c741c1f8bc54,39,1.0,United States of America,Minnesota,United States of America,Minnesota,Back-end Developer,Sometimes,0,6-25,1.0,,b0820a4d-4746-464c-b892-c741c1f8bc54
81b447c5-ecaf-4a4c-a11b-7871aa28221c,34,1.0,United States of America,Pennsylvania,United States of America,Pennsylvania,Supervisor/Team Lead,Sometimes,0,6-25,1.0,,81b447c5-ecaf-4a4c-a11b-7871aa28221c
8f5e5694-089c-4252-a53a-df0e4f428f12,32,1.0,United States of America,Colorado,United States of America,Colorado,Front-end Developer/Back-end Developer/Sales/Support/DevOps/SysAdmin/Supervisor/Team Lead/Executive Leadership,Always,1,,,,8f5e5694-089c-4252-a53a-df0e4f428f12
2b645f0e-4b73-433c-9688-42c34e93d5bd,25,1.0,United Kingdom,,United Kingdom,,One-person shop/Front-end Developer/Back-end Developer/Support/Other,Sometimes,1,,,,2b645f0e-4b73-433c-9688-42c34e93d5bd
3dbc2591-fce6-49e5-b6fb-4461b2fd1b2c,43,1.0,Poland,,Poland,,Back-end Developer,Never,0,26-100,0.0,1.0,3dbc2591-fce6-49e5-b6fb-4461b2fd1b2c
5e59b3a5-b739-4823-9eef-9555b5ae9859,39,1.0,United States of America,Minnesota,United States of America,Minnesota,Dev Evangelist/Advocate/Back-end Developer/Front-end Developer,Sometimes,0,6-25,1.0,,5e59b3a5-b739-4823-9eef-9555b5ae9859
cec77e57-fac8-4450-8036-d042e075c15a,35,1.0,United States of America,South Dakota,United States of America,South Dakota,One-person shop/Front-end Developer/Back-end Developer,Always,1,,,,cec77e57-fac8-4450-8036-d042e075c15a
9f6d0bc7-b030-46f4-89a5-ce33bd0f5e41,34,1.0,United States of America,Nebraska,United States of America,Nebraska,Supervisor/Team Lead/Back-end Developer/Front-end Developer,Sometimes,0,26-100,1.0,,9f6d0bc7-b030-46f4-89a5-ce33bd0f5e41
442f2996-8409-4f9c-a139-be573eaa388b,38,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Sometimes,0,More than 1000,0.0,1.0,442f2996-8409-4f9c-a139-be573eaa388b
c3b82d3b-d2f6-4057-8f09-78e5e87681cb,26,0.0,United States of America,North Carolina,United States of America,North Carolina,Support,Always,0,100-500,1.0,,c3b82d3b-d2f6-4057-8f09-78e5e87681cb
20cbd848-1b15-4673-9b36-8761365f2f2a,24,1.0,Bulgaria,,Bulgaria,,Back-end Developer,Sometimes,0,6-25,1.0,,20cbd848-1b15-4673-9b36-8761365f2f2a
8bdf6b1f-1342-4d1c-a82b-74bc3af47e65,27,0.0,United States of America,New York,United States of America,New York,Supervisor/Team Lead/Back-end Developer/Front-end Developer,Sometimes,0,More than 1000,0.0,1.0,8bdf6b1f-1342-4d1c-a82b-74bc3af47e65
b62641f7-d8ca-4a5c-86ad-4965827224d7,25,1.0,United States of America,Oklahoma,United States of America,Oklahoma,One-person shop,Never,0,6-25,1.0,,b62641f7-d8ca-4a5c-86ad-4965827224d7
f92c2f87-2e3e-41be-a3be-b370af5a2c4c,37,1.0,United States of America,Massachusetts,United States of America,Massachusetts,One-person shop/Designer/Front-end Developer/Back-end Developer/Sales/Support,Sometimes,1,,,,f92c2f87-2e3e-41be-a3be-b370af5a2c4c
d44aa985-8ed6-4696-83ae-00987733467c,33,1.0,Canada,,Canada,,Supervisor/Team Lead/Dev Evangelist/Advocate/DevOps/SysAdmin/Support/Back-end Developer/Designer/Front-end Developer,Sometimes,0,More than 1000,0.0,1.0,d44aa985-8ed6-4696-83ae-00987733467c
d345f375-53b4-40c5-8f6e-75584dfa2200,34,1.0,United States of America,New York,United States of America,New York,Support,Sometimes,0,26-100,0.0,1.0,d345f375-53b4-40c5-8f6e-75584dfa2200
bae18d61-aec7-45ad-8d42-956aca498315,27,1.0,Canada,,Canada,,Designer,Sometimes,0,26-100,1.0,,bae18d61-aec7-45ad-8d42-956aca498315
c860a425-32ca-406e-bf88-13de4807dc3d,33,1.0,United States of America,New Hampshire,United States of America,New Hampshire,Support,Sometimes,0,100-500,1.0,,c860a425-32ca-406e-bf88-13de4807dc3d
344d7deb-1f00-45a5-aae3-19410b8b9204,50,1.0,United States of America,Minnesota,United States of America,Minnesota,DevOps/SysAdmin,Sometimes,0,6-25,1.0,,344d7deb-1f00-45a5-aae3-19410b8b9204
dcd233c6-0f42-4cb8-9428-c2e306b46c8f,54,0.0,United States of America,New York,United States of America,New York,One-person shop,Sometimes,1,,,,dcd233c6-0f42-4cb8-9428-c2e306b46c8f
fb3674aa-508d-47b1-9947-4414d5ba122b,32,0.0,Canada,,Canada,,Supervisor/Team Lead/Sales,Sometimes,0,More than 1000,1.0,,fb3674aa-508d-47b1-9947-4414d5ba122b
8b0ad7c1-48b4-4128-af25-3430716081f3,39,1.0,Canada,,Canada,,Front-end Developer,Sometimes,0,6-25,1.0,,8b0ad7c1-48b4-4128-af25-3430716081f3
201ab671-d16f-470e-a786-8a87b1c8c4e9,36,1.0,United States of America,Minnesota,United States of America,Minnesota,Back-end Developer/Front-end Developer/Designer,Sometimes,0,6-25,1.0,,201ab671-d16f-470e-a786-8a87b1c8c4e9
9ff44997-b719-4082-81b1-c23e9600bae5,34,1.0,Canada,,Canada,,Front-end Developer,Sometimes,0,100-500,1.0,,9ff44997-b719-4082-81b1-c23e9600bae5
7472ee6c-ea8f-4def-b192-f4a45b5edec4,31,0.0,United States of America,New York,United States of America,New York,Front-end Developer,Sometimes,0,100-500,1.0,,7472ee6c-ea8f-4def-b192-f4a45b5edec4
085761f8-c4c2-49a4-bbba-03b18bdd44f9,36,1.0,United States of America,Texas,United States of America,Texas,DevOps/SysAdmin/Back-end Developer/Front-end Developer/Designer,Never,0,More than 1000,0.0,1.0,085761f8-c4c2-49a4-bbba-03b18bdd44f9
6a591d5c-0567-45dd-882c-b701921a3494,48,1.0,United States of America,Minnesota,United States of America,Minnesota,Other/DevOps/SysAdmin/Support/Back-end Developer,Sometimes,0,More than 1000,0.0,1.0,6a591d5c-0567-45dd-882c-b701921a3494
78208702-92a5-4fef-b33b-f67f142fe5a2,31,1.0,United States of America,Maine,United States of America,Maine,Back-end Developer,Never,0,6-25,1.0,,78208702-92a5-4fef-b33b-f67f142fe5a2
3200b769-3dbb-4448-ba73-2e9bcd41d633,32,1.0,United States of America,Pennsylvania,United States of America,Pennsylvania,Other,Always,0,1-5,1.0,,3200b769-3dbb-4448-ba73-2e9bcd41d633
5bc8768a-773f-43cf-abb7-bc59545ed705,32,1.0,United States of America,Oregon,United States of America,Oregon,Supervisor/Team Lead/Back-end Developer/Support/DevOps/SysAdmin,Always,0,100-500,1.0,,5bc8768a-773f-43cf-abb7-bc59545ed705
40fff2da-60d4-4bec-8910-0ff8f6e8b76e,31,1.0,United States of America,Oregon,United States of America,Oregon,One-person shop/Front-end Developer,Always,1,,,,40fff2da-60d4-4bec-8910-0ff8f6e8b76e
dc79ff43-1aa0-4225-ac7b-66e772e2b44f,28,0.0,United States of America,Kansas,United States of America,Kansas,Designer,Sometimes,0,1-5,1.0,,dc79ff43-1aa0-4225-ac7b-66e772e2b44f
bf1e0360-8eef-499a-b511-b046ea92c25a,28,1.0,United Kingdom,,United Kingdom,,Supervisor/Team Lead/Back-end Developer/Front-end Developer,Never,0,More than 1000,0.0,1.0,bf1e0360-8eef-499a-b511-b046ea92c25a
6fb3209b-ff88-448e-88bb-b078443d57d0,33,0.0,United States of America,Pennsylvania,United States of America,Pennsylvania,Back-end Developer,Sometimes,0,26-100,1.0,,6fb3209b-ff88-448e-88bb-b078443d57d0
f8c3a034-edc3-4e53-8578-dde5d0cf966e,33,1.0,United States of America,Oregon,United States of America,Oregon,Designer,Never,1,,,,f8c3a034-edc3-4e53-8578-dde5d0cf966e
49d51e52-5f59-480a-bcab-b954bd64cc86,59,1.0,United States of America,Arizona,United States of America,Arizona,Designer,Always,1,,,,49d51e52-5f59-480a-bcab-b954bd64cc86
5991ba09-968c-48a5-8290-1dc8264817bc,33,1.0,United States of America,Oregon,United States of America,Oregon,Executive Leadership,Sometimes,1,,,,5991ba09-968c-48a5-8290-1dc8264817bc
d579ff86-b7f8-472f-8206-c5a423319383,37,1.0,United States of America,Florida,United States of America,Florida,DevOps/SysAdmin/Back-end Developer,Always,0,100-500,1.0,,d579ff86-b7f8-472f-8206-c5a423319383
abf02379-f157-4f11-8729-2b61319f5513,27,0.0,Germany,,Germany,,Back-end Developer/Front-end Developer,Always,0,6-25,1.0,,abf02379-f157-4f11-8729-2b61319f5513
a95afe1f-e8a5-4eb4-bd11-780ca0902243,39,1.0,United States of America,Texas,United States of America,Texas,Back-end Developer/Front-end Developer,Always,0,More than 1000,1.0,,a95afe1f-e8a5-4eb4-bd11-780ca0902243
5279c287-7b97-44f8-a59e-fc06261f57c0,50,1.0,Germany,,Germany,,DevOps/SysAdmin,Sometimes,1,,,,5279c287-7b97-44f8-a59e-fc06261f57c0
88b79579-8689-47bd-8136-b9ce83be7e94,34,0.0,United States of America,Texas,United States of America,Texas,Front-end Developer,Never,0,More than 1000,0.0,1.0,88b79579-8689-47bd-8136-b9ce83be7e94
94b2f39d-5cd7-4268-a277-2fc454a2c4e3,50,1.0,Germany,,Germany,,DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer,Sometimes,1,,,,94b2f39d-5cd7-4268-a277-2fc454a2c4e3
479ff01b-0e06-44c5-a700-e8197557a144,31,0.0,Other,,Other,,Support/Other,Always,0,6-25,1.0,,479ff01b-0e06-44c5-a700-e8197557a144
198cff41-c7b0-435c-816f-2d9fa42d0a25,39,1.0,United States of America,Maryland,United States of America,Maryland,Supervisor/Team Lead/Back-end Developer,Sometimes,0,More than 1000,0.0,1.0,198cff41-c7b0-435c-816f-2d9fa42d0a25
0b8ff1c6-f615-4a44-a9b0-f3d38f3e5ec7,46,1.0,United States of America,Virginia,United States of America,District of Columbia,Support/Back-end Developer/Front-end Developer,Sometimes,0,26-100,1.0,,0b8ff1c6-f615-4a44-a9b0-f3d38f3e5ec7
f4be55d8-61e4-40bc-a132-af7848ebcdc2,28,1.0,United States of America,Tennessee,United States of America,Tennessee,Front-end Developer,Sometimes,0,More than 1000,1.0,,f4be55d8-61e4-40bc-a132-af7848ebcdc2
6728cd3a-e60d-40ed-9f23-a4a61762f41a,32,1.0,France,,France,,Back-end Developer,Sometimes,0,26-100,1.0,,6728cd3a-e60d-40ed-9f23-a4a61762f41a
78af64d6-f3c8-490a-a7c5-3db9ef2ca7d1,65,0.0,United States of America,Oregon,United States of America,Oregon,Front-end Developer/Back-end Developer,Sometimes,1,,,,78af64d6-f3c8-490a-a7c5-3db9ef2ca7d1
bca521a0-f249-4852-acdb-4a5b598c4bc6,37,1.0,United States of America,California,United States of America,California,Dev Evangelist/Advocate/One-person shop/Back-end Developer/Support/DevOps/SysAdmin,Always,1,,,,bca521a0-f249-4852-acdb-4a5b598c4bc6
adf710dd-ee74-4dd9-8edf-ddd73cbdf692,41,0.0,United States of America,District of Columbia,United States of America,District of Columbia,Other/One-person shop,Sometimes,1,,,,adf710dd-ee74-4dd9-8edf-ddd73cbdf692
7250d61b-c041-478e-a81c-06723fd645ef,38,1.0,United States of America,New York,United States of America,New York,Executive Leadership/Other,Sometimes,1,,,,7250d61b-c041-478e-a81c-06723fd645ef
7a9e0225-4312-4b7b-af92-b07b1cc3f693,51,1.0,United States of America,North Carolina,United States of America,North Carolina,Supervisor/Team Lead,Sometimes,0,26-100,0.0,1.0,7a9e0225-4312-4b7b-af92-b07b1cc3f693
7d7639fe-2c23-4794-bc79-03bb1e868636,29,1.0,United States of America,Illinois,United States of America,Illinois,Back-end Developer,Sometimes,0,500-1000,0.0,1.0,7d7639fe-2c23-4794-bc79-03bb1e868636
dda93321-213e-4923-822b-8e2d7e1bce92,37,1.0,Japan,,Canada,,One-person shop/Designer/Front-end Developer/Back-end Developer/Support/DevOps/SysAdmin/Other,Always,1,,,,dda93321-213e-4923-822b-8e2d7e1bce92
99ef1b40-3050-4875-a4aa-e2c1a10f64bf,31,1.0,Canada,,Canada,,Supervisor/Team Lead,Always,1,,,,99ef1b40-3050-4875-a4aa-e2c1a10f64bf
792e0c37-105b-4760-a148-4f3fa78cb189,32,1.0,Iran,,Iran,,Other/Dev Evangelist/Advocate/Support,Sometimes,0,1-5,1.0,,792e0c37-105b-4760-a148-4f3fa78cb189
2b561289-60f0-43b0-8a7c-11e5ddbf077e,31,1.0,Sweden,,Sweden,,Front-end Developer/Back-end Developer,Sometimes,1,,,,2b561289-60f0-43b0-8a7c-11e5ddbf077e
60a8e63d-1a09-4660-9098-8c44fc5feeaa,52,1.0,Switzerland,,Switzerland,,Support/Designer/Front-end Developer,Never,0,More than 1000,0.0,1.0,60a8e63d-1a09-4660-9098-8c44fc5feeaa
7ba88345-cd0a-4810-acdd-432ec08d3920,31,1.0,Switzerland,,Switzerland,,Designer/One-person shop,Sometimes,1,,,,7ba88345-cd0a-4810-acdd-432ec08d3920
6c89ad2e-fa9a-45f5-8039-2f89742a51fe,38,0.0,United Kingdom,,United Kingdom,,One-person shop,Always,1,,,,6c89ad2e-fa9a-45f5-8039-2f89742a51fe
2cdc0569-613d-4f26-80b9-813ce480fb90,35,1.0,United States of America,Illinois,United States of America,Illinois,Other/Dev Evangelist/Advocate/Support,Never,0,More than 1000,0.0,1.0,2cdc0569-613d-4f26-80b9-813ce480fb90
3b31cbd5-499d-427e-94c4-68e0a045fc2f,29,1.0,United States of America,Oklahoma,United States of America,Oklahoma,One-person shop/Back-end Developer/DevOps/SysAdmin,Always,1,,,,3b31cbd5-499d-427e-94c4-68e0a045fc2f
be4cde57-7e60-490b-a5aa-14a541fd58fa,63,1.0,United States of America,Minnesota,United States of America,Minnesota,One-person shop,Always,1,,,,be4cde57-7e60-490b-a5aa-14a541fd58fa
fe460b18-680d-4b4f-9720-85808b92662c,47,0.0,United States of America,New York,United States of America,New York,One-person shop/Other,Always,1,,,,fe460b18-680d-4b4f-9720-85808b92662c
90e1329b-d87b-4e50-bb44-d4b5e537d9b4,43,1.0,Austria,,Austria,,DevOps/SysAdmin,Always,1,,,,90e1329b-d87b-4e50-bb44-d4b5e537d9b4
6f920177-9995-4d18-9ed1-233be19018d9,38,1.0,Ireland,,Ireland,,Designer/Supervisor/Team Lead,Sometimes,0,26-100,1.0,,6f920177-9995-4d18-9ed1-233be19018d9
4b0c81a5-d477-45ca-8676-1d021b192952,27,1.0,United States of America,Washington,United States of America,Washington,DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer,Never,0,6-25,0.0,1.0,4b0c81a5-d477-45ca-8676-1d021b192952
